country_name_short,country_name,election_date,start_date,cabinet_name,caretaker,cabinet_party,prime_minister,seats,election_seats_total,party_name_short,party_name,party_name_english,left_right,country_id,election_id,cabinet_id,previous_cabinet_id,party_id
ITA,Italy,1987-06-14,1991-04-13,Andreotti VII,0,1,0,17,630,PSDI,Partito Socialista Democratico Italiano,Italian Democratic Socialist Party,4.6206,26,17,202,460,242
ITA,Italy,1987-06-14,1991-04-13,Andreotti VII,0,1,0,94,630,PSI,Partito Socialista Italiano,Italian Socialist Party,3.7722,26,17,202,460,1475
ITA,Italy,1987-06-14,1991-04-13,Andreotti VII,0,0,0,13,630,R,Radicali,Radicals,3.9732,26,17,202,460,1296
ITA,Italy,1987-06-14,1991-04-13,Andreotti VII,0,0,0,3,630,SVP,Südtiroler Volkspartei,South Tyrol Peoples Party,5.4,26,17,202,460,1030
ITA,Italy,1987-06-14,1991-04-13,Andreotti VII,0,0,0,1,630,UV,Union Valdôtaine,Valdotanian Union,,26,17,202,460,974
ITA,Italy,1992-04-05,1992-06-28,Amato I,0,1,0,206,630,DC,Democrazia Cristiana,Christian Democrats,5.6611,26,605,176,202,1633
ITA,Italy,1992-04-05,1992-06-28,Amato I,0,0,0,107,630,DS,Democratici di Sinistra,Democrats of the Left,2.6277,26,605,176,202,809
ITA,Italy,1992-04-05,1992-06-28,Amato I,0,0,0,16,630,FdV,Federazione dei Verdi,Federation of the Greens,2.3725,26,605,176,202,910
ITA,Italy,1992-04-05,1992-06-28,Amato I,0,0,0,1,630,Fed,Federalismo – Europa dei Popoli,Federalism,,26,605,176,202,473
ITA,Italy,1992-04-05,1992-06-28,Amato I,0,0,0,55,630,LN,Lega Nord,North League,7.8007,26,605,176,202,1436
ITA,Italy,1992-04-05,1992-06-28,Amato I,0,0,0,1,630,LV,Liga Veneta,Venetian League,,26,605,176,202,1080
ITA,Italy,1992-04-05,1992-06-28,Amato I,0,0,0,34,630,MSI,Movimento Sociale Italiano,Italian Social Movement,9.1778,26,605,176,202,831
ITA,Italy,1992-04-05,1992-06-28,Amato I,0,1,0,17,630,PLI,Partito Liberale Italiano,Italian Liberal Party,6.45,26,605,176,202,487
ITA,Italy,1992-04-05,1992-06-28,Amato I,0,0,0,35,630,PRC,Partito della Rifondazione Comunista,Communist Refoundation Party,0.8849,26,605,176,202,1321
ITA,Italy,1992-04-05,1992-06-28,Amato I,0,0,0,27,630,PRI,Partito Repubblicano Italiano,Republican Party,4.9704,26,605,176,202,93
ITA,Italy,1992-04-05,1992-06-28,Amato I,0,1,0,16,630,PSDI,Partito Socialista Democratico Italiano,Italian Democratic Socialist Party,4.6206,26,605,176,202,242
ITA,Italy,1992-04-05,1992-06-28,Amato I,0,1,1,92,630,PSI,Partito Socialista Italiano,Italian Socialist Party,3.7722,26,605,176,202,1475
ITA,Italy,1992-04-05,1992-06-28,Amato I,0,0,0,7,630,R,Radicali,Radicals,3.9732,26,605,176,202,1296
ITA,Italy,1992-04-05,1992-06-28,Amato I,0,0,0,12,630,Rete,Movimento per la Democrazia – La Rete,Movement for Democracy -- The Net,6.2,26,605,176,202,366
ITA,Italy,1992-04-05,1992-06-28,Amato I,0,0,0,3,630,SVP,Südtiroler Volkspartei,South Tyrol Peoples Party,5.4,26,605,176,202,1030
ITA,Italy,1992-04-05,1992-06-28,Amato I,0,0,0,1,630,UV,Union Valdôtaine,Valdotanian Union,,26,605,176,202,974
ITA,Italy,1992-04-05,1993-04-29,Ciampi,0,1,0,206,630,DC,Democrazia Cristiana,Christian Democrats,5.6611,26,605,801,176,1633
ITA,Italy,1992-04-05,1993-04-29,Ciampi,0,0,0,107,630,DS,Democratici di Sinistra,Democrats of the Left,2.6277,26,605,801,176,809
ITA,Italy,1992-04-05,1993-04-29,Ciampi,0,0,0,16,630,FdV,Federazione dei Verdi,Federation of the Greens,2.3725,26,605,801,176,910
ITA,Italy,1992-04-05,1993-04-29,Ciampi,0,0,0,1,630,Fed,Federalismo – Europa dei Popoli,Federalism,,26,605,801,176,473
ITA,Italy,1992-04-05,1993-04-29,Ciampi,0,0,0,55,630,LN,Lega Nord,North League,7.8007,26,605,801,176,1436
ITA,Italy,1992-04-05,1993-04-29,Ciampi,0,0,0,1,630,LV,Liga Veneta,Venetian League,,26,605,801,176,1080
ITA,Italy,1992-04-05,1993-04-29,Ciampi,0,0,0,34,630,MSI,Movimento Sociale Italiano,Italian Social Movement,9.1778,26,605,801,176,831
ITA,Italy,1992-04-05,1993-04-29,Ciampi,0,1,1,0,630,PC,Presidente del Consiglio dei ministri,Prime minister,,26,605,801,176,2001
ITA,Italy,1992-04-05,1993-04-29,Ciampi,0,1,0,17,630,PLI,Partito Liberale Italiano,Italian Liberal Party,6.45,26,605,801,176,487
ITA,Italy,1992-04-05,1993-04-29,Ciampi,0,0,0,35,630,PRC,Partito della Rifondazione Comunista,Communist Refoundation Party,0.8849,26,605,801,176,1321
ITA,Italy,1992-04-05,1993-04-29,Ciampi,0,0,0,27,630,PRI,Partito Repubblicano Italiano,Republican Party,4.9704,26,605,801,176,93
ITA,Italy,1992-04-05,1993-04-29,Ciampi,0,1,0,16,630,PSDI,Partito Socialista Democratico Italiano,Italian Democratic Socialist Party,4.6206,26,605,801,176,242
ITA,Italy,1992-04-05,1993-04-29,Ciampi,0,1,0,92,630,PSI,Partito Socialista Italiano,Italian Socialist Party,3.7722,26,605,801,176,1475
ITA,Italy,1992-04-05,1993-04-29,Ciampi,0,0,0,7,630,R,Radicali,Radicals,3.9732,26,605,801,176,1296
ITA,Italy,1992-04-05,1993-04-29,Ciampi,0,0,0,12,630,Rete,Movimento per la Democrazia – La Rete,Movement for Democracy -- The Net,6.2,26,605,801,176,366
ITA,Italy,1992-04-05,1993-04-29,Ciampi,0,0,0,3,630,SVP,Südtiroler Volkspartei,South Tyrol Peoples Party,5.4,26,605,801,176,1030
ITA,Italy,1992-04-05,1993-04-29,Ciampi,0,0,0,1,630,UV,Union Valdôtaine,Valdotanian Union,,26,605,801,176,974
ITA,Italy,1994-03-27,1994-05-11,Berlusconi I,0,0,0,18,630,AD,Alleanza Democratica,Democratic Alliance,5,26,146,672,801,896
ITA,Italy,1994-03-27,1994-05-11,Berlusconi I,0,1,0,109,630,AN,Alleanza Nazionale,National Alliance,8.0871,26,146,672,801,373
ITA,Italy,1994-03-27,1994-05-11,Berlusconi I,0,1,0,29,630,CCD,Centro Cristiano Democratico,Christian Democratic Centre,5.9067,26,146,672,801,99
ITA,Italy,1994-03-27,1994-05-11,Berlusconi I,0,0,0,5,630,CS,Cristiano Sociali,Social Christians,6.2,26,146,672,801,1431
ITA,Italy,1994-03-27,1994-05-11,Berlusconi I,0,0,0,109,630,DS,Democratici di Sinistra,Democrats of the Left,2.6277,26,146,672,801,809
ITA,Italy,1994-03-27,1994-05-11,Berlusconi I,0,1,1,99,630,FI-PdL,Forza Italia – Il Popolo della Libertà,Go Italy -- The People of Freedom,7.1459,26,146,672,801,596
ITA,Italy,1994-03-27,1994-05-11,Berlusconi I,0,0,0,11,630,FdV,Federazione dei Verdi,Federation of the Greens,2.3725,26,146,672,801,910
ITA,Italy,1994-03-27,1994-05-11,Berlusconi I,0,0,0,1,630,LAM,Lega d'Azione Meridionale,Southern Action League,8.8,26,146,672,801,436
ITA,Italy,1994-03-27,1994-05-11,Berlusconi I,0,1,0,117,630,LN,Lega Nord,North League,7.8007,26,146,672,801,1436
ITA,Italy,1994-03-27,1994-05-11,Berlusconi I,0,0,0,2,630,PLD,Polo Liberal-Democratico,Liberal Democratic Pole,6,26,146,672,801,671
ITA,Italy,1994-03-27,1994-05-11,Berlusconi I,0,0,0,46,630,PPI,Partito Popolare Italiano,Italian People's Party,4.6267,26,146,672,801,142
ITA,Italy,1994-03-27,1994-05-11,Berlusconi I,0,0,0,39,630,PRC,Partito della Rifondazione Comunista,Communist Refoundation Party,0.8849,26,146,672,801,1321
ITA,Italy,1994-03-27,1994-05-11,Berlusconi I,0,0,0,14,630,PSI,Partito Socialista Italiano,Italian Socialist Party,3.7722,26,146,672,801,1475
ITA,Italy,1994-03-27,1994-05-11,Berlusconi I,0,0,0,6,630,R,Radicali,Radicals,3.9732,26,146,672,801,1296
ITA,Italy,1994-03-27,1994-05-11,Berlusconi I,0,0,0,6,630,Rete,Movimento per la Democrazia – La Rete,Movement for Democracy -- The Net,6.2,26,146,672,801,366
ITA,Italy,1994-03-27,1994-05-11,Berlusconi I,0,0,0,3,630,SVP,Südtiroler Volkspartei,South Tyrol Peoples Party,5.4,26,146,672,801,1030
ITA,Italy,1994-03-27,1994-05-11,Berlusconi I,0,0,0,1,630,UV,Union Valdôtaine,Valdotanian Union,,26,146,672,801,974
ITA,Italy,1994-03-27,1994-05-11,Berlusconi I,0,1,0,4,630,UdCe,Unione Democratica di Centro,Democratic Union of the Centre,6,26,146,672,801,397
ITA,Italy,1994-03-27,1994-05-11,Berlusconi I,0,0,0,10,630,none,senzo partito,no party affiliation,,26,146,672,801,1552
ITA,Italy,1994-03-27,1994-05-11,Berlusconi I,0,0,0,1,630,one-seat,one seat,one seat,,26,146,672,801,2302
ITA,Italy,1994-03-27,1995-01-17,Dini I,1,0,0,18,630,AD,Alleanza Democratica,Democratic Alliance,5,26,146,382,672,896
ITA,Italy,1994-03-27,1995-01-17,Dini I,1,0,0,109,630,AN,Alleanza Nazionale,National Alliance,8.0871,26,146,382,672,373
ITA,Italy,1994-03-27,1995-01-17,Dini I,1,0,0,29,630,CCD,Centro Cristiano Democratico,Christian Democratic Centre,5.9067,26,146,382,672,99
ITA,Italy,1994-03-27,1995-01-17,Dini I,1,0,0,5,630,CS,Cristiano Sociali,Social Christians,6.2,26,146,382,672,1431
ITA,Italy,1994-03-27,1995-01-17,Dini I,1,0,0,109,630,DS,Democratici di Sinistra,Democrats of the Left,2.6277,26,146,382,672,809
ITA,Italy,1994-03-27,1995-01-17,Dini I,1,0,0,99,630,FI-PdL,Forza Italia – Il Popolo della Libertà,Go Italy -- The People of Freedom,7.1459,26,146,382,672,596
ITA,Italy,1994-03-27,1995-01-17,Dini I,1,0,0,11,630,FdV,Federazione dei Verdi,Federation of the Greens,2.3725,26,146,382,672,910
ITA,Italy,1994-03-27,1995-01-17,Dini I,1,0,0,1,630,LAM,Lega d'Azione Meridionale,Southern Action League,8.8,26,146,382,672,436
ITA,Italy,1994-03-27,1995-01-17,Dini I,1,0,0,117,630,LN,Lega Nord,North League,7.8007,26,146,382,672,1436
ITA,Italy,1994-03-27,1995-01-17,Dini I,1,1,1,0,630,PC,Presidente del Consiglio dei ministri,Prime minister,,26,146,382,672,2001
ITA,Italy,1994-03-27,1995-01-17,Dini I,1,0,0,2,630,PLD,Polo Liberal-Democratico,Liberal Democratic Pole,6,26,146,382,672,671
ITA,Italy,1994-03-27,1995-01-17,Dini I,1,0,0,46,630,PPI,Partito Popolare Italiano,Italian People's Party,4.6267,26,146,382,672,142
ITA,Italy,1994-03-27,1995-01-17,Dini I,1,0,0,39,630,PRC,Partito della Rifondazione Comunista,Communist Refoundation Party,0.8849,26,146,382,672,1321
ITA,Italy,1994-03-27,1995-01-17,Dini I,1,0,0,14,630,PSI,Partito Socialista Italiano,Italian Socialist Party,3.7722,26,146,382,672,1475
ITA,Italy,1994-03-27,1995-01-17,Dini I,1,0,0,6,630,R,Radicali,Radicals,3.9732,26,146,382,672,1296
ITA,Italy,1994-03-27,1995-01-17,Dini I,1,0,0,6,630,Rete,Movimento per la Democrazia – La Rete,Movement for Democracy -- The Net,6.2,26,146,382,672,366
ITA,Italy,1994-03-27,1995-01-17,Dini I,1,0,0,3,630,SVP,Südtiroler Volkspartei,South Tyrol Peoples Party,5.4,26,146,382,672,1030
ITA,Italy,1994-03-27,1995-01-17,Dini I,1,0,0,1,630,UV,Union Valdôtaine,Valdotanian Union,,26,146,382,672,974
ITA,Italy,1994-03-27,1995-01-17,Dini I,1,0,0,4,630,UdCe,Unione Democratica di Centro,Democratic Union of the Centre,6,26,146,382,672,397
ITA,Italy,1994-03-27,1995-01-17,Dini I,1,0,0,10,630,none,senzo partito,no party affiliation,,26,146,382,672,1552
ITA,Italy,1994-03-27,1995-01-17,Dini I,1,0,0,1,630,one-seat,one seat,one seat,,26,146,382,672,2302
ITA,Italy,1994-03-27,1996-01-11,Dini II,1,0,0,18,630,AD,Alleanza Democratica,Democratic Alliance,5,26,146,991,382,896
ITA,Italy,1994-03-27,1996-01-11,Dini II,1,0,0,109,630,AN,Alleanza Nazionale,National Alliance,8.0871,26,146,991,382,373
ITA,Italy,1994-03-27,1996-01-11,Dini II,1,0,0,29,630,CCD,Centro Cristiano Democratico,Christian Democratic Centre,5.9067,26,146,991,382,99
ITA,Italy,1994-03-27,1996-01-11,Dini II,1,0,0,5,630,CS,Cristiano Sociali,Social Christians,6.2,26,146,991,382,1431
ITA,Italy,1994-03-27,1996-01-11,Dini II,1,0,0,109,630,DS,Democratici di Sinistra,Democrats of the Left,2.6277,26,146,991,382,809
ITA,Italy,1994-03-27,1996-01-11,Dini II,1,0,0,99,630,FI-PdL,Forza Italia – Il Popolo della Libertà,Go Italy -- The People of Freedom,7.1459,26,146,991,382,596
ITA,Italy,1994-03-27,1996-01-11,Dini II,1,0,0,11,630,FdV,Federazione dei Verdi,Federation of the Greens,2.3725,26,146,991,382,910
ITA,Italy,1994-03-27,1996-01-11,Dini II,1,0,0,1,630,LAM,Lega d'Azione Meridionale,Southern Action League,8.8,26,146,991,382,436
ITA,Italy,1994-03-27,1996-01-11,Dini II,1,0,0,117,630,LN,Lega Nord,North League,7.8007,26,146,991,382,1436
ITA,Italy,1994-03-27,1996-01-11,Dini II,1,1,1,0,630,PC,Presidente del Consiglio dei ministri,Prime minister,,26,146,991,382,2001
ITA,Italy,1994-03-27,1996-01-11,Dini II,1,0,0,2,630,PLD,Polo Liberal-Democratico,Liberal Democratic Pole,6,26,146,991,382,671
ITA,Italy,1994-03-27,1996-01-11,Dini II,1,0,0,46,630,PPI,Partito Popolare Italiano,Italian People's Party,4.6267,26,146,991,382,142
ITA,Italy,1994-03-27,1996-01-11,Dini II,1,0,0,39,630,PRC,Partito della Rifondazione Comunista,Communist Refoundation Party,0.8849,26,146,991,382,1321
ITA,Italy,1994-03-27,1996-01-11,Dini II,1,0,0,14,630,PSI,Partito Socialista Italiano,Italian Socialist Party,3.7722,26,146,991,382,1475
ITA,Italy,1994-03-27,1996-01-11,Dini II,1,0,0,6,630,R,Radicali,Radicals,3.9732,26,146,991,382,1296
ITA,Italy,1994-03-27,1996-01-11,Dini II,1,0,0,6,630,Rete,Movimento per la Democrazia – La Rete,Movement for Democracy -- The Net,6.2,26,146,991,382,366
ITA,Italy,1994-03-27,1996-01-11,Dini II,1,0,0,3,630,SVP,Südtiroler Volkspartei,South Tyrol Peoples Party,5.4,26,146,991,382,1030
ITA,Italy,1994-03-27,1996-01-11,Dini II,1,0,0,1,630,UV,Union Valdôtaine,Valdotanian Union,,26,146,991,382,974
ITA,Italy,1994-03-27,1996-01-11,Dini II,1,0,0,4,630,UdCe,Unione Democratica di Centro,Democratic Union of the Centre,6,26,146,991,382,397
ITA,Italy,1994-03-27,1996-01-11,Dini II,1,0,0,10,630,none,senzo partito,no party affiliation,,26,146,991,382,1552
ITA,Italy,1994-03-27,1996-01-11,Dini II,1,0,0,1,630,one-seat,one seat,one seat,,26,146,991,382,2302
ITA,Italy,1996-04-21,1996-05-18,Prodi I,0,0,0,93,630,AN,Alleanza Nazionale,National Alliance,8.0871,26,551,276,991,373
ITA,Italy,1996-04-21,1996-05-18,Prodi I,0,0,0,30,630,CCD+CDU,Centro Cristiano Democratico  / Cristiani Democratici Uniti,Christian Democratic Centre / United Christian Democrats,5.9067,26,551,276,991,627
ITA,Italy,1996-04-21,1996-05-18,Prodi I,0,1,0,26,630,DINI-RI,Lista Dini – Rinnovamento Italiano,Dini List -- Italian Renewal,5.0317,26,551,276,991,630
ITA,Italy,1996-04-21,1996-05-18,Prodi I,0,1,0,171,630,DS,Democratici di Sinistra,Democrats of the Left,2.6277,26,551,276,991,809
ITA,Italy,1996-04-21,1996-05-18,Prodi I,0,0,0,123,630,FI-PdL,Forza Italia – Il Popolo della Libertà,Go Italy -- The People of Freedom,7.1459,26,551,276,991,596
ITA,Italy,1996-04-21,1996-05-18,Prodi I,0,1,0,16,630,FdV,Federazione dei Verdi,Federation of the Greens,2.3725,26,551,276,991,910
ITA,Italy,1996-04-21,1996-05-18,Prodi I,0,0,0,1,630,LAM,Lega d'Azione Meridionale,Southern Action League,8.8,26,551,276,991,436
ITA,Italy,1996-04-21,1996-05-18,Prodi I,0,0,0,59,630,LN,Lega Nord,North League,7.8007,26,551,276,991,1436
ITA,Italy,1996-04-21,1996-05-18,Prodi I,0,0,0,35,630,PRC,Partito della Rifondazione Comunista,Communist Refoundation Party,0.8849,26,551,276,991,1321
ITA,Italy,1996-04-21,1996-05-18,Prodi I,0,1,1,75,630,PpP,Popolari per Prodi,Popular Party for Prodi,6.2,26,551,276,991,840
ITA,Italy,1996-04-21,1996-05-18,Prodi I,0,0,0,1,630,UV,Union Valdôtaine,Valdotanian Union,,26,551,276,991,974
ITA,Italy,1996-04-21,1998-10-21,D'Alema I,0,0,0,91,630,AN,Alleanza Nazionale,National Alliance,8.0871,26,551,214,276,373
ITA,Italy,1996-04-21,1998-10-21,D'Alema I,0,0,0,9,630,CCD,Centro Cristiano Democratico,Christian Democratic Centre,5.9067,26,551,214,276,99
ITA,Italy,1996-04-21,1998-10-21,D'Alema I,0,1,0,23,630,DINI-RI,Lista Dini – Rinnovamento Italiano,Dini List -- Italian Renewal,5.0317,26,551,214,276,630
ITA,Italy,1996-04-21,1998-10-21,D'Alema I,0,1,1,170,630,DS,Democratici di Sinistra,Democrats of the Left,2.6277,26,551,214,276,809
ITA,Italy,1996-04-21,1998-10-21,D'Alema I,0,0,0,111,630,FI-PdL,Forza Italia – Il Popolo della Libertà,Go Italy -- The People of Freedom,7.1459,26,551,214,276,596
ITA,Italy,1996-04-21,1998-10-21,D'Alema I,0,1,0,14,630,FdV,Federazione dei Verdi,Federation of the Greens,2.3725,26,551,214,276,910
ITA,Italy,1996-04-21,1998-10-21,D'Alema I,0,0,0,55,630,LN,Lega Nord,North League,7.8007,26,551,214,276,1436
ITA,Italy,1996-04-21,1998-10-21,D'Alema I,0,0,0,14,630,PRC,Partito della Rifondazione Comunista,Communist Refoundation Party,0.8849,26,551,214,276,1321
ITA,Italy,1996-04-21,1998-10-21,D'Alema I,0,1,0,21,630,PdCI,Partito dei Comunisti Italiani,Party of the Italian Communists,1.0423,26,551,214,276,1661
ITA,Italy,1996-04-21,1998-10-21,D'Alema I,0,1,0,67,630,PpP,Popolari per Prodi,Popular Party for Prodi,6.2,26,551,214,276,840
ITA,Italy,1996-04-21,1998-10-21,D'Alema I,0,1,0,0,630,P|SDI,Partito | Socialisti Democratici Italiani,Italian Democratic Socialists | Party,3.9895,26,551,214,276,1278
ITA,Italy,1996-04-21,1998-10-21,D'Alema I,0,1,0,31,630,UDR,Unione dei democratici per la repubblica,Union of republican democrats,6.2,26,551,214,276,1145
ITA,Italy,1996-04-21,1998-10-21,D'Alema I,0,0,0,7,630,etc,diversi,others,,26,551,214,276,825
ITA,Italy,1996-04-21,1998-10-21,D'Alema I,0,0,0,17,630,none,senzo partito,no party affiliation,,26,551,214,276,1552
ITA,Italy,1996-04-21,1999-12-21,D'Alema II,0,0,0,91,630,AN,Alleanza Nazionale,National Alliance,8.0871,26,551,522,214,373
ITA,Italy,1996-04-21,1999-12-21,D'Alema II,0,0,0,9,630,CCD,Centro Cristiano Democratico,Christian Democratic Centre,5.9067,26,551,522,214,99
ITA,Italy,1996-04-21,1999-12-21,D'Alema II,0,1,0,23,630,DINI-RI,Lista Dini – Rinnovamento Italiano,Dini List -- Italian Renewal,5.0317,26,551,522,214,630
ITA,Italy,1996-04-21,1999-12-21,D'Alema II,0,1,1,170,630,DS,Democratici di Sinistra,Democrats of the Left,2.6277,26,551,522,214,809
ITA,Italy,1996-04-21,1999-12-21,D'Alema II,0,0,0,111,630,FI-PdL,Forza Italia – Il Popolo della Libertà,Go Italy -- The People of Freedom,7.1459,26,551,522,214,596
ITA,Italy,1996-04-21,1999-12-21,D'Alema II,0,1,0,14,630,FdV,Federazione dei Verdi,Federation of the Greens,2.3725,26,551,522,214,910
ITA,Italy,1996-04-21,1999-12-21,D'Alema II,0,1,0,0,630,ID,I Democratici,Democracy,4.0844,26,551,522,214,961
ITA,Italy,1996-04-21,1999-12-21,D'Alema II,0,0,0,55,630,LN,Lega Nord,North League,7.8007,26,551,522,214,1436
ITA,Italy,1996-04-21,1999-12-21,D'Alema II,0,0,0,14,630,PRC,Partito della Rifondazione Comunista,Communist Refoundation Party,0.8849,26,551,522,214,1321
ITA,Italy,1996-04-21,1999-12-21,D'Alema II,0,1,0,21,630,PdCI,Partito dei Comunisti Italiani,Party of the Italian Communists,1.0423,26,551,522,214,1661
ITA,Italy,1996-04-21,1999-12-21,D'Alema II,0,1,0,67,630,PpP,Popolari per Prodi,Popular Party for Prodi,6.2,26,551,522,214,840
ITA,Italy,1996-04-21,1999-12-21,D'Alema II,0,1,0,0,630,UDEUR,Unione Democratici per l'Europa,Union of Democrats for Europe,5.285,26,551,522,214,399
ITA,Italy,1996-04-21,1999-12-21,D'Alema II,0,0,0,31,630,UDR,Unione dei democratici per la repubblica,Union of republican democrats,6.2,26,551,522,214,1145
ITA,Italy,1996-04-21,1999-12-21,D'Alema II,0,0,0,7,630,etc,diversi,others,,26,551,522,214,825
ITA,Italy,1996-04-21,1999-12-21,D'Alema II,0,0,0,17,630,none,senzo partito,no party affiliation,,26,551,522,214,1552
ITA,Italy,1996-04-21,2000-04-28,Amato II,0,0,0,91,630,AN,Alleanza Nazionale,National Alliance,8.0871,26,551,239,522,373
ITA,Italy,1996-04-21,2000-04-28,Amato II,0,0,0,9,630,CCD,Centro Cristiano Democratico,Christian Democratic Centre,5.9067,26,551,239,522,99
ITA,Italy,1996-04-21,2000-04-28,Amato II,0,1,0,23,630,DINI-RI,Lista Dini – Rinnovamento Italiano,Dini List -- Italian Renewal,5.0317,26,551,239,522,630
ITA,Italy,1996-04-21,2000-04-28,Amato II,0,1,0,170,630,DS,Democratici di Sinistra,Democrats of the Left,2.6277,26,551,239,522,809
ITA,Italy,1996-04-21,2000-04-28,Amato II,0,0,0,111,630,FI-PdL,Forza Italia – Il Popolo della Libertà,Go Italy -- The People of Freedom,7.1459,26,551,239,522,596
ITA,Italy,1996-04-21,2000-04-28,Amato II,0,1,0,14,630,FdV,Federazione dei Verdi,Federation of the Greens,2.3725,26,551,239,522,910
ITA,Italy,1996-04-21,2000-04-28,Amato II,0,1,0,0,630,ID,I Democratici,Democracy,4.0844,26,551,239,522,961
ITA,Italy,1996-04-21,2000-04-28,Amato II,0,0,0,55,630,LN,Lega Nord,North League,7.8007,26,551,239,522,1436
ITA,Italy,1996-04-21,2000-04-28,Amato II,0,1,1,0,630,PC,Presidente del Consiglio dei ministri,Prime minister,,26,551,239,522,2001
ITA,Italy,1996-04-21,2000-04-28,Amato II,0,0,0,14,630,PRC,Partito della Rifondazione Comunista,Communist Refoundation Party,0.8849,26,551,239,522,1321
ITA,Italy,1996-04-21,2000-04-28,Amato II,0,1,0,21,630,PdCI,Partito dei Comunisti Italiani,Party of the Italian Communists,1.0423,26,551,239,522,1661
ITA,Italy,1996-04-21,2000-04-28,Amato II,0,1,0,67,630,PpP,Popolari per Prodi,Popular Party for Prodi,6.2,26,551,239,522,840
ITA,Italy,1996-04-21,2000-04-28,Amato II,0,1,0,0,630,P|SDI,Partito | Socialisti Democratici Italiani,Italian Democratic Socialists | Party,3.9895,26,551,239,522,1278
ITA,Italy,1996-04-21,2000-04-28,Amato II,0,1,0,0,630,UDEUR,Unione Democratici per l'Europa,Union of Democrats for Europe,5.285,26,551,239,522,399
ITA,Italy,1996-04-21,2000-04-28,Amato II,0,0,0,31,630,UDR,Unione dei democratici per la repubblica,Union of republican democrats,6.2,26,551,239,522,1145
ITA,Italy,1996-04-21,2000-04-28,Amato II,0,0,0,7,630,etc,diversi,others,,26,551,239,522,825
ITA,Italy,1996-04-21,2000-04-28,Amato II,0,0,0,17,630,none,senzo partito,no party affiliation,,26,551,239,522,1552
ITA,Italy,2001-05-13,2001-06-11,Berlusconi II,0,1,0,99,630,AN,Alleanza Nazionale,National Alliance,8.0871,26,498,256,239,373
ITA,Italy,2001-05-13,2001-06-11,Berlusconi II,0,1,0,40,630,CCD+CDU,Centro Cristiano Democratico  / Cristiani Democratici Uniti,Christian Democratic Centre / United Christian Democrats,5.9067,26,498,256,239,627
ITA,Italy,2001-05-13,2001-06-11,Berlusconi II,0,0,0,83,630,DL-M,Democrazia è Libertà – La Margherita,Democracy is Freedom -- The Daisy,3.9893,26,498,256,239,1005
ITA,Italy,2001-05-13,2001-06-11,Berlusconi II,0,0,0,136,630,DS,Democratici di Sinistra,Democrats of the Left,2.6277,26,498,256,239,809
ITA,Italy,2001-05-13,2001-06-11,Berlusconi II,0,1,1,194,630,FI-PdL,Forza Italia – Il Popolo della Libertà,Go Italy -- The People of Freedom,7.1459,26,498,256,239,596
ITA,Italy,2001-05-13,2001-06-11,Berlusconi II,0,0,0,17,630,FdV,Federazione dei Verdi,Federation of the Greens,2.3725,26,498,256,239,910
ITA,Italy,2001-05-13,2001-06-11,Berlusconi II,0,1,0,30,630,LN,Lega Nord,North League,7.8007,26,498,256,239,1436
ITA,Italy,2001-05-13,2001-06-11,Berlusconi II,0,0,0,3,630,NPSI,Nuovo Partito Socialisti Italiani,New PSI,5.43,26,498,256,239,1287
ITA,Italy,2001-05-13,2001-06-11,Berlusconi II,0,0,0,11,630,PRC,Partito della Rifondazione Comunista,Communist Refoundation Party,0.8849,26,498,256,239,1321
ITA,Italy,2001-05-13,2001-06-11,Berlusconi II,0,0,0,10,630,PdCI,Partito dei Comunisti Italiani,Party of the Italian Communists,1.0423,26,498,256,239,1661
ITA,Italy,2001-05-13,2001-06-11,Berlusconi II,0,0,0,3,630,SVP,Südtiroler Volkspartei,South Tyrol Peoples Party,5.4,26,498,256,239,1030
ITA,Italy,2001-05-13,2001-06-11,Berlusconi II,0,0,0,1,630,UV,Union Valdôtaine,Valdotanian Union,,26,498,256,239,974
ITA,Italy,2001-05-13,2001-06-11,Berlusconi II,0,0,0,3,630,one-seat,one seat,one seat,,26,498,256,239,2302
ITA,Italy,2001-05-13,2005-05-28,Berlusconi III,0,1,0,99,630,AN,Alleanza Nazionale,National Alliance,8.0871,26,498,567,256,373
ITA,Italy,2001-05-13,2005-05-28,Berlusconi III,0,0,0,83,630,DL-M,Democrazia è Libertà – La Margherita,Democracy is Freedom -- The Daisy,3.9893,26,498,567,256,1005
ITA,Italy,2001-05-13,2005-05-28,Berlusconi III,0,0,0,136,630,DS,Democratici di Sinistra,Democrats of the Left,2.6277,26,498,567,256,809
ITA,Italy,2001-05-13,2005-05-28,Berlusconi III,0,1,1,194,630,FI-PdL,Forza Italia – Il Popolo della Libertà,Go Italy -- The People of Freedom,7.1459,26,498,567,256,596
ITA,Italy,2001-05-13,2005-05-28,Berlusconi III,0,0,0,17,630,FdV,Federazione dei Verdi,Federation of the Greens,2.3725,26,498,567,256,910
ITA,Italy,2001-05-13,2005-05-28,Berlusconi III,0,1,0,30,630,LN,Lega Nord,North League,7.8007,26,498,567,256,1436
ITA,Italy,2001-05-13,2005-05-28,Berlusconi III,0,1,0,3,630,NPSI,Nuovo Partito Socialisti Italiani,New PSI,5.43,26,498,567,256,1287
ITA,Italy,2001-05-13,2005-05-28,Berlusconi III,0,0,0,11,630,PRC,Partito della Rifondazione Comunista,Communist Refoundation Party,0.8849,26,498,567,256,1321
